,text,title
149,"From article <1993Apr16.162950.25849@newsgate.sps.mot.com>, by markm@bigfoot.sps.mot.com (Mark Monninger):


A couple of months ago I went to a dealership to test drive a car.  Afterwards,
we sat down to discuss prices.  I explained that I wanted a car just like the
one I drove, but in a different color.  He said he could get one exactly like
I wanted from the dealer network within a day.  We then negotiated a price and
signed the deal.

Next day, I get a call.  He explains that they goofed, and they had neglected
to take into account a price increase. (The last price increase had occurred
over 4 months prior to my visit.)  If I still wanted the car, I would
have to fork over another $700.  As an alternative, they would honor the
price if I bought the car I test drove (which had been sitting around for 
6 months and had a few miles on it). I said goodbye.  This was a good
example of how they can lowball you and still cover their butts.  It's too
bad more people don't demand honesty or these types of dealers would
no longer be in business.  

The next dealership I went to was straightforward and honest.  First thing the
salesman said was, ""Lets's see what you have for dealer cost and work out
how much profit I should make.""  The deal went through with no problems.",rec.autos
150,"
	I agree that a fully-loaded SL2 would come close in price to a
LOWER-END Ford Taurus.  A FULLY-LOADED Taurus, on the other hand, would still
be substantially more expensive than even the most glitzy SL2.  A fully loaded
SL2 would run somewhere around $17,000, while a fully loaded Taurus LX would be
somewhere around the $22,000-$23,000 range.  A base Taurus (GL I believe) might
start around $15,000.  Of course there is the Taurus SHO which can push $30,000
if you really try, but this is a totally different car than your mainstream
Taurus sedan.  Your statement was not entirely faulty, just a little
inaccurate.


Well, that's ok.  At least you're not bitching about dealer profits like some
of the other netters are.  You seem to have rationally picked out the car that
is best for you.  The Loyale is an aging design that is about to be replaced by
the Impreza wagon, so you probably got a good deal on one of the last ones.
",rec.autos
151,"
Any advice on HOW to buy a Land Cruiser? My local Toyota dealer says they
get two a year, and if I want one I can just get on the waiting list.
Forget about a test drive or even kicking the tires.
And if they are that rare, I doubt there is much of a parts inventory on
hand.


",rec.autos
152,"


but what is Saturn's motivation here?  they're already selling every
car they make, with multiple shifts in the plant.  given this, what
possible motivation could they have to lower prices?

cheers,
  richard",rec.autos
153,"We're considering getting a Ford Explorer XLT with 4WD and we have the
following questions (All we would do is go skiing -- no off-roading):

1. With 4WD, do we need the ""performance axle"" - (limited slip axle).
Its purpose is to allow the tires to act independently when the tires
are on different terrain. 

2. Do we need the all-terrain tires (P235/75X15) or will the
all-season (P225/70X15) be good enough for us at Lake Tahoe?


Thanks,


Tom

-- 


===========================================================================

        Tom Shou			Silicon Graphics
	shou@asd.sgi.com		2011 N. Shoreline Blvd. 
	415-390-5362			MS 8U-815 
	415-962-0494 (fax)		Mountain View, CA 94043",rec.autos
154,"


W/r/t performance, converter lockup is purely irrelevant.  The lockup only
occurs at light throttle settings and serves only to improve MPG.  Mind you,
a converter clutch does a lovely job of improving MPG, but the additional
mechanical advantage of the converter gives you more acceleration (vs. locked
converter clutch) than its inherent losses take away.
",rec.autos
155,"
You'll have fun looking for the rear-end gears on an SHO--the Taurus
is a front-wheel-drive vehicle...

I went back and checked the article again; The SHO Wagon is quicker
than the SHO automatic, but significantly slower than the REAL SHO.

Why anyone would order an SHO with an automatic transmission is
beyond me; if you can't handle a stick, you should stick with a
regular Taurus and leave the SHO to real drivers. That is not to
say that there aren't real drivers who can't use the stick (eg
disabled persons), but they aren't in any position to use an
SHO anyway. 

I would be willing to bet that if we removed the automatic
transmissions from all ""performance-type"" cars (like the 5.0l
Mustangs, Camaros, and the like) we'd cut down on the number of
accidents each year. Autos are fine for sedate little sedans,
but they have no business in performance cars, IMHO.

				James",rec.autos
156,"Now, my ego with regards to my shifting ability is as big as anyone else's, but
I just ordered my first car with an auto trans. I wasn't planning on it; but
after driving a few I was convinced: Things have changed since the days of 
""Slip 'n' Slide Withe Powerglide"". They shift *better* than I do, there's no
clutch to wear out (Honda wanted $800 for my 4WD wagon last year!- got it done
for $500), it only costs about 5% in gas milage on the highway and it makes it
easier to concentrate on all the radios in my car ;-)

(Oddly enough, while two of my best friends- both in the auto industry here in the 
Motor City- have switched wholeheartedly to autos, their wives *insist* on 
manual. Shift envy?)

Braggadocio aside, given today's technology and the warranties they're handing 
out the auto trans seemed like an excellent choice. Call me a convert.",rec.autos
157,"
Two shots at it: (1) Check the tires again - if you can see the wear bars,
you're down to problem area (and some tires pass a penny test between the
bars - that's no guide at all). Your problem in the wet is call hydroplaning.
You may not have enough tread left to channel water out from under the
tire - so it goes fishy on you as it lifts off the road.

(2) Tires age. In particular, soft tire compounds get harder as you put
them thru more heat cycles. Harder compounds don't grip as well as
soft ones. Effect is very noticable on tires that get very hot very
often, such as in competition, but it hits all tires.",rec.autos
158,"Sayeth ""Joseph D. Mazza"" <mazz+@andrew.cmu.edu>:
$I waxed my car a few months ago with a liquid wax and now have whiteish
$smears where I inadvertantly got some wax on the black plastic molding. 
$I've tried repeatedly to remove the smears with no luck.  I'm on the
$verge of replacing the molding altogether (it's a nice car).

   Armor All removes Raindance wax on my Mazda Protege's black
plastic bumpers.  Your mileage may vary.

   Given this observation, one would be well advised to take care not to
get any of this (or, probably, similar protectants such as Son of a Gun)
on one's paint ...",rec.autos
159,"I just had my 41 Chrysler painted. I was told to refrain from waxing it and
to leave it out in the sun!! Supposedly this let's the volatiles escape from
the paint over a month or so (I can smell it 15 feet away on a hot day) and
lets any slight irregularites in the surface flow out, as the paint remains
a little soft for a while.
",rec.autos
160,"Their number is 1-800-541-4716
	they are based in Chicago, IL in case
	you need to call dir assistance.

	Their prices are more down to earth than
	ANY other source for car innards/outers.

	They will send you a free catalog. ",rec.autos
161,"Hi everybody,

   I will buy a Honda Civic EX Coupe.  The dealer ask $12,750 for it,
including A/C ( installed ), but not including stereo, tax, registration
fees.  I live in Mexico, so I don't have time to go to a lot of dealers
and compare their prices.  The dealer is in McAllen, Tx.  Is this a good
price for that car ?  If not, how much should I pay for it ?

   Please e-mail ASAP if you don't want to post.  Thanks a lot.

   Orlando Pugliese
   opuglies@mtecv2.mty.itesm.mx

",rec.autos
